text,label
"Game of Thrones was one of my all time favorite series when it first issued, full of hope and promise in a unique world of (not so) courtly knights trumped by incestuous twins, dragons and shapeshifters.  Like Robert Jordan (Wheel of Time)  Martin's plotting skills are not up to his world building, and Book 5 is the worst kind of Anticlimax -- full of enough foreshadowing to make the fate of the few survivors predictable.  Kind of a core dump of unused backstory and long winded mico detail, wrapped around limited plot advancement which consists mainly of &#34;wrapping up&#34; loose ends by ending their existence.  Considering all that culminated in Book 4, this would be a good one to skip and see if Book 6 emerges, and if so, does better.",0
"This book came recommended to me by a couple of friends, but I won't recommend it to anyone else as long as there are plenty of other decent books to read out there.It was relatively engaging in that I wasn't bored.  And it has a lot of potential.  But when I reflected on the story as a whole, I realized it didn't accomplish anything interesting, significant, intelligently complex.  I found it absolutely laughable that it had book club discussion questions at the end. For the life of me, I don't know what there is to dissect, analyze, or discuss about it!I never felt emotionally connected to any of the characters, except for the old man's musings at the beginning on growing old and being ignored by family in the midst of their own busy-ness.  Frankly, I was surprised that the love story ended up the way it did because I didn't realize the ""love story"" part of it was actually to be taken seriously.  The couple was so flat and void of chemistry.I didn't appreciate that the book started with a future event only to get to that actual part of the story and learn that it was quite different from what the prologue led me to believe.  That kind of fake-out should be reserved for 1-hour TV shows, not books.  It was sloppy and it set me as the reader on the wrong course for the rest of the book.About 2/3 of the way through the book, I was just pushing through to finish it and say I finished it.  Sometimes a book can redeem itself in the end, but this ending was too ridiculous for redemption.I've read some good modern fiction recently, but this doesn't make the list.  It's a real shame it's going to get a bump in revenue because of the movie -- and because it's a Robert Pattinson movie at that.  (sigh)",0
"Okay. I'm done.No more Song of Ice and Fire books for me. After trying to follow the characters that I was supposed to remember from volumes #1 through #4, and doing a fair job of it while studying blow-ups of the tiny maps at the front of the book, I decided the effort wasn't worth it. Yes, I still care whether or not Arya regains her sight, Jon succeeds in defending the broken kingdoms from the evils descending upon them from beyond the wall, Tyrion finds his true love, Caytlin is reunited with her children, the direwolfs find their masters, Bran reaches his goal, and Daenerys finally rides a dragon. But honestly, the bloated writing and over-the-top cruelty and violence do not compel me to continue reading anymore.Someone, please give me a summary of what happens at the end of Volume #6 or #7 or #8, or whichever one is the end, and I'll be happy.",0
"I am a Clancy Fan from the start. have read all of his books, have his computer game etc. I got bogged down on page 308 of 875 and never went back. A good editor could have knocked off 200+ pages easily. It did not have the snap of &quot;Sum of All Fears&quot; or his first two novels. Instead it had  way too many subplots, a fairly ( for Clancy, boring main plot, and too much stuffing in between. If you doubt me, read one of his first two novels, and then big up this behemoth and see if you can finish it! If you have not read his non-fiction books on &quot;Submarine&quot;, &quot;Marine&quot; , &quot;Armored Cav&quot;, and the non-fiction account of Desert Storm, and you are a military junkie, don't miss them! The best book of all is &quot;The Tom Clancy Companion&quot;, trust me...",0
"There is a story to me buying this book. I had never read clancy before November of 2002 (right now I am reading Bear and the Dragon and I have read them all to this point). When I first saw Executive Orders on a shelf in Albertson's, I figured: long book, a lot of points for a book report. So I bought it. I go home, open it up, and read the description. And it was there that I saw I needed to read Debt of Honor first. Later I realized that this book was part of a series. Okay, now for the review.The book was long. The beginning is okay, as it concludes Debt of Honor, but most of the rest of the book is boring and extremely long winded. The majority of it is spent with Ryan whining about how he hates being president. Another problem is the Ed Keality story line. In goes hot and heavy for awhile, then it disappears and ends in a simple manner that makes one wonder in Clancy just got bored. The same is true of the sub-plot about the Mountain men - it goes nowhere. You have at leat two-hundred pages devoted tot hem, then they disappear, only to have no effect on the main story (and I mean this in the most literal sense). It truly goes absolutely nowhere, yet he writes the leads for as if it will be the big conclusion, and maybe cause this novel to end like Debt of Honor.One thing I enjoyed was that Clark and Chavez got a decent amount of time in the book. They have become my favorite characters in the Ryan universe, and so I always looked forward to their coming.Now, this book has too many subplots to count, most of which are pointless. The disease helps set up Rainbow Six, as does the key climax help show who Clark is again. Aside from that, is is obvious that clancy wrote this to set a personal record for page length.To end, as this is one of my most poorly written reviews, a lot of this book is a set up for the Bear and the Dragon (where you learn further that despite saying other wise, Ryan does not have respect for others nor does he take into account -- this is noticed in this paper weight as well -- that some of his actions are truly unconstitutional). I'm sorry Clancy, but I was disappointed. Stick to things that are good. You prefer to make us know you have a greater intelligence than us when dealing with governemnt policies and military strategies. We knew this since Red October.I recomend finding cliffnotes on this novel, or skipping this novel entirely. It is better to go back to the Cardinal of the kremlin and The Sum of All Fears, or skip ahead to Rainbow Six.What else can I say except that I am looking forward to when Jack Ryan dies. Too much has been written about this man whose luck would get him thrown out of Las Vegas, and after becoming president, he'll never be able to go on any adventures (Red October, Cardinal, Clear and present) again.",0
I didn't read Sydney Sheldon in my teens in the nineties when all around me were devouring them. I just stuck my nose up at that popular culture. It was only last year 2013 that I decided to see what all the fuss had been about. Master of the Game was alright in the way you'd expect a popular paperback to be. But this one If Tomorrow Comes was utter nonsense and ridiculous-in fact down right irritating. I do not recommend this book to anyone with an IQ rating of above 1.5,0
"In a time of difficulties and in a place where exotic things are a rule, Sara Gruen sets her novel ""Water for elephants"". The story starts with moment of violence and from then on is tolerable narrative mess. The main character is a veterinarian student who drops school, joins a circus during the Depression-era, finds love, hate and whatever may crosses his way.The lessons he learns are so valuable that decades later, living in a home for old people, he can still perfectly recall them - and pass them along. He is Jacob, a strange figure, who is no longer an alien when he runs into people even stranger than him. Tod Browning's movie ""Freaks"" comes to mind, but Gruen never reaches the same level.The only redeeming point in the book are the old black and white circuses pictures with scenes from a bygone era. On the other hand, Gruen's heavy-handed prose lacks the sparkling that would enhance ""Water for elephants"". Her storytelling abilities are more focused in the tell - when it should be the showing - missing the chance of creating a whimsical story. We learn every step Jacob takes from a to c, even the unnecessary b. With card-board flat characters, the aninals end up stealing the show. These excesses tone down the narrative and keep the novel from reaching a higher artistic level.",0
"Too many characters, too many pages, too much of nothing!  The first three titles in the series were outstanding.  A combination of books four and five minus at least a half dozen characters and some serious editing would have made one good novel. One can only hope that Martin will read the negative reviews, pick up the pace of the plot and drop all the superfluous material in the next Song of Ice and Fire book.",0
"Dazed... uncertain... SER GEORGE stumbled through the wilderness.His plans were as ruined as LORD TYWIN'S groin. All the sellswords he'd hired had capriciously abandoned him to pursue their own deviant agendas.THE OTHERS, for instance, were supposed to be the Primary Villains of the series. Unfortunately, they weren't very villainous; instead, they proved to be borderline retarded. In eight thousand years, not one of them had realized they could build boats, sail around the Wall, and thus transform it into a Westerosian Maginot Line. Instead, they hung out in the Haunted Forest and said ""Boo"" every so often.JON SNOW could no longer remember why he was in the book or what he was supposed to do. Each time a decision was required of him, as Lord Commander of the Watch, he did the least responsible, most goofy thing he, or anyone, could imagine. Somebody was apparently sneaking funky stuff into JON's ranger brownies.DANY TARGARYEN was even more forgetful. She could not remember where Westeros was or what she had ever wanted to do with it.  Instead, she became a slutty bureaucrat, possibly because that's the kind of character fantasy readers invariably love the most.  SER GEORGE was very annoyed with DANY and totally wanted his money back.TYRION LANNISTER was still funny but showing signs of Other-like retardation. Someone had told him ""You should hide in a wine keg and be transported to the Free Cities, but you don't need to know which one, nor do you need to have any money or friends when you get there."" And TYRION -- quite unlike himself -- had said ""Brilliant! This is the best possible plan! Sign me up.""BRAN STARK had the only subplot in which Things Were Happening! Therefore, SER GEORGE, who had no idea what to do with interesting subplots, abandoned it halfway through the book.THE OTHER STARK KIDS (including JON SNOW) were all of a sudden transformed into skinchangers, who could not only link mentally with their own direwolves in dreams, but also other animals, including, presumably, human beings. They had just never noticed that, or gotten around to it before... somehow.CERSEI LANNISTER was bald. This might have been interesting, but DANY had beaten her to the punch and gotten bald first. (At one point, SER GEORGE considered naming the book A BALDNESS OF QUEENS.)  DANY going bald also meant that she couldn't tug on her braid.QUAITHE flat-out sucked. Given twenty seconds to answer questions, she didn't even try to warn DANY of the most daunting threat imaginable... that readers were getting bored.EVERYONE INVOLVED WITH WINTERFELL was grumpy. Snow fell; they were cold and hungry. Whatever.THE DRAGONS were getting big and fat and dragon-y, but despite the book title, nobody was doing anything with them, so there really wasn't much point in their being in the story. This upset their tummies.Even THE PLOT, once Ser George's most trusted comrade, had vanished into the fog, seemingly never to return.What was SER GEORGE to do?",0
"On the back cover of the book a journalist states that Martin is the closest thing America has to Tolkien.  While Tolkien's work will be cherished by readers for years to come, this series has little chance of being a book of all time. It has nothing of the epic nature of the LOTR--except its length.  A better comparison of this work would be with the ""Wheel of Time"" series. Neither brings the story to any resolution at any point. This, to this reader, is the most frustrating element of this series in an often frustrating read.Martin stated he would finish the series at book 4; book 4 stretched on in to book 5. Book 5, however, is not a conclusion. The story just stops. It doesn't take a prophet to see that more books will be coming from Martin in this series. I will make a personal prophetic utterance at this point: Though I will read several hundreds of books before I leave this mortal coil, another book in the Song of Ice and Fire series will not be one of them.",0
"I would not recommend Phillipa Gregory's much-hyped The Other Boleyn Girl. I'm the sort of person who keeps reading a book that doesn't make a good first impression, hoping it'll improve. Some six-hundred pages later, I realized The Other Boleyn Girl never got good. Please don't waste your time! Gregory summed up executions of significant characters with lines such as ""He was executed the next day."" Nothing triggers any emotional response in the reader! It's extraordinary. It seems as though Gregory went out of her way to make this possible.Of course, it's a matter of opinion. I simply found it to be void of anything of substance. I wasn't made to care about the characters or how the events played out. And only sex carried the plot along!Also, I think a good amount of the book was from Gregory's imagination, not historical facts. I'm not trying to suggest Anne was never executed or she didn't have a sister or anything of the sort. And I know in this genre much is left to the author's imagination and interpretation; it has to be. It's not as though there's a record of everything that was said and done by everyone surrounding any given event in history. But Gregory herself, when asked how she researches for her books, said she first goes to secondary sources. She never mentioned using primary sources. Yes, they can be biased (if they're from someone's perspective they're going to be), but they're first-hand accounts. Who better knows how something played out than a person who was in the middle of it, witnessing it? In addition, her dialogue is inconsistent. It's ridiculously modern at some points, then flowery at others. I know it can't be written Shakespeare-style; it has to be readable and understandable. But I think we could be a little more sophisticated! No one said ""stuff"" back then, for example, as in, ""All this stuff is making me mad."" She couldn't work a little harder than that??If you want the stereotypical historical fiction whose foundation is built on fancy dresses, sex, and scandal, this soap-opera mimic is perfect. If you're like me and want to learn something in the process, however...As I've made obvious, I was sorely disappointed. Just thought I'd pass my warning along. I don't want anyone else wasting his time!",0
"This was such an exciting series, so much foreshadowing, hints of plots to come, intrigues to play out. The problem is that none of it ever happens. This author has no plan. He just writes very well but I don't think he even remember book one. Tolkien he's not. Too bad.",0
"I am a fan of the ""Song of Ice and Fire"" series, I even think ""Feast for Crows"" is a brilliant book; unfortunately I cannot say the same about ""A Dance with Dragons"". To be short: the fifth book in the series cannot be compared to the previous four. Sadly, I have to say, ""A Dance with Dragons"" kills almost all the forward momentum of the first four books :-((The following sections contain spoilers, beware.)What's wrong with this book? Almost everything. First of all, it was a very bad idea to go back to the time of the events of ""Feast for Crows"". The first half of the book covers the same period as the ""Feast for Crows"". This part is simply boring. The second half of the book is more interesting but the events we are told about simply do not fit into the big picture. The worst part about ""A Dance with Dragons"" is that almost all the characters lost their wits and their behavior is simply stupid. Let's discuss some details.- Daenerys - the change in her in the book is just nonsense, her decisions are simply stupid; the wise and compassionate future queen of Westeros became a gullible, hysterical, lazy and wanton girl. And Meereen is not interesting, it is simply annoying, all the characters we get to know in this city are selfish and disgusting, and anyway, who cares about the Slavers' Bay? Does it have any connections with the main story? It has none. At least, in the end Daenerys leaves this wretched city...- Quentyn Martell - his story, for me, was the biggest mistake in the whole series. We read a lot about Dorne and the scheming of Doran Martell in the previous book. At the end of the previous book it was revealed that the big secret is that the prince of Dorne is sent to Daenerys. Wow, it could have been interesting... Major spoiler here: all this fuss about Dorne, the sand snakes, Arys Oakheart and so on, what is the result of all this? Quentyn dies without any result whatsoever, he and all the Dornish scheming achieved absolutely nothing! This part is really frustrating because why invest a lot into a detailed, and good story? Just to give an abrupt and stupid ending? I am not against killing off the characters, I was blown away by the Red Wedding, because it made sense, Quentin's story is simply unnecessary.- Prince Aegon - did this new twist in the story add anything to the big picture? No, on the contrary. The more new characters we have, the more likely it becomes that a lot of side stories will not be wrapped up at the end. Are Aegon an his companions interesting characters? Unfortunately, the answer is no. Up until this fifth book Martin managed to avoid most of the fantasy clich&eacute;s, Aegon and his team is simply too bland, and mostly unnecessary and clich&eacute;d (the good but spoilt prince with his loyal and wise counselor is one of the biggest fantasy clich&eacute;). Was the story in such a dire need for another contender for the iron throne?I could continue with all the characters in the book, none of them moved forward. Even Tyrion, who is still the best character in the book, became shallow. And what about this girl dwarf? Really?Yes, I am angry with this book, because the first four books were masterpieces, this one is ordinary. I cannot give it more than two stars.",0
"I know I'm the odd person out here, because virtually all the reviews are favorable &amp; some consider this work a &quot;classic&quot;, but, frankly, I didn't like this book.  And, mind you, I like war novels &amp; have read many of them.  This book is unrelievedly gloomy &amp; depressing &amp; gets more so as the book goes on.  There is way too much description &amp; not enough conversation.  Contrary to what several reviewers said, I found the character development weak to nonexistent.  There were some interesting characters &amp; I would have liked to know more about them, but the characters took second place to endless descriptions of the weather &amp; damage reports.  I plowed through it because I thought it was my duty to do so, but really, I found this book disappointing.",0
"Long descriptions of characters and places never before heard of.  I assume that somewhere down the line these places and characters will be brought back into the story, but the characters we were following were no where to be seen for a good portion of the beginning of the book.  The ending, of course, ends with us wondering what happens to the characters we know and love.  Now I wonder just how many books there are coming and if it's worth continuing to follow the series.",0
"This novel is very slow moving, repetitve and it is totally lacking in charm or suspense.  There was not enough material for a novel in this story.  Poor Poirot!  Poor reader.  Skip this one.",0
"My opinion of this book keeps wandering back and forth without really getting anywhere, like a fair number of its characters. Nevertheless, here's a road map so far--During initial readthrough: ""Cannot... stay... awake. Too... many... turtles."" (~3 stars)Occasionally interspersed mid-read and lingering afterward: ""What the hell were those bogus plot twists? Most of this book could've been titled 'Dancing with Godot' wrt plots/characters stagnating and going retrograde, and the few apparent bits of supposed plot development came out of nowhere."" (~2 stars)Developing over the next few weeks of reading fan discussion forums: ""Hey, I didn't catch all those little details about dangerous dining (mushroom soup and wedding pie) and stuff like that-- that's pretty cool."" (~4 stars)Drifting downward again as I struggled to actually re-read the book itself but got bogged back down in the Meereeenese quagmire: ""Y'know, I don't enjoy spending time in Westeros/Essos anymore. In previous books, I thought this world was grim and backstabby, but it was grim and backstabby in an interesting way and I wanted to see how it changed the characters who managed to survive. But now I'm starting to lose interest in those characters, especially since the past two books (like Buffy season 6) have been about everyone 'learning to fail'-- which may be important and necessary life lessons, but they're not my idea of entertainment. And on reflection, I kinda resent that most of my actual enjoyment of this book had to be crowdsourced by proxy, via reading other people's pickups of the significance of otherwise throwaway lines.""So if you factor in the online crowdsourcing forums, I'd be willing to average the book up to 3 stars.But my rating for the book itself remains bottomed out at two.",0
"Spoiler alert....and descriptions of graphic bodily functions etc. I give it one star, as a grace...compared to his other books in this series. But as a stand alone book...it doesn't deserve one star at all. ZERO for me.We purchased this book because both my hubby and I enjoyed the series so far.  I personally did not like Book 4, however.It has taken me almost 4 months to finish this volume.  Why?  Because it is so God awfully MORBID!  GAD...one would need psychiatric counseling or antidepressants at least to enjoy this book. So I trudged along at about 20 pgs a night...put it aside...tried again and again. Hubby kept saying...stick with it... it gets ""better"". Well it doesn't.  Some chapters, actually seem like the older volumes. Then the slag begins again. Boring, endless new dead end characters, pus, gore, stink, monkeys throwing feces, vomiting, blood, burning, eyeballs exuding liquids (poor Prince Martell). Poor Dany... she is vomiting like the rest of them!I have reached my maximum ability to tolerate ""realism"" where Martin is concerned.  Does every page, every chapter have to have gruesome, endlessly detailed morbid descriptions of body functions, injuries, behaviors, murders?We purchased this book on Amazon...and sent it to our vacation destination. What a huge mistake. Don't read this book if you are looking to relax, or have a good time. It will drag you down, and poison your days and possibly your dreams.I can't see any of this book on movie or TV media.  How would it translate?  Good Grief!I do think RR Martin is a talented writer (from his earlier books). But this stuff?  NOPE....it is just sensationalism and depressing.",0
"The first three books in this series are fantastic.  I loved every word.  The fourth, I struggled with...and was very frustrated when NOTHING happened!This was the same.  So much was packed into the first three books, and these last two could have been shrunk to a single chapter each.I won't buy any more in this series....I'm moving on",0
"What started out as a seemingly great new epic fantasy more than 10 years ago now has become something akin to the Star Wars prequels. Just an unmitigated disaster. The series did have problems from the start but they were originally outweighed by the positives: GRR Martin's writing ability and his imagination. Sadly, slowly the problems have overcome anything that was once good about this story.The story has many different points of view that change, disappear, and reappear as the story churns ever on. There is plenty of smut and people can die in sudden twists (and then magically come back! yipee!). That is the same way a soap opera works. Grr Martin is a good writer though. By the middle of this book, Grr Martin's good writing is a dead horse and the soap opera has been beating it all night and all morning (imagine a morning that lasts several days - oh wow man). The horse is just basically a red smear on the ground. The Dany chapters literally vomit out a never ending list of bizarre names and forgettable characters. Does anyone truly feel like they know these characters beyond a sorta pikachu card like depth? While this list of characters scrolls through, instead of feeling as if this is part of some grand story we feel confined to a small and boring court. While on the other hand, every freaking meal is described in detail. The sex scenes are creepy smut from a man who is not experienced with women. Asha is so hollywood badgirrrl it makes me want to puke. What a boring and flat character. Not to mention completely useless. Some characters have shown some growth which is quite the feat for just a couple thousand pages! Sansa learned how to care about others and scheme. Oh but she disappeared a couple books ago I think... Oh well! Bring in the tough bad girrrls! Yeah, she's got a double bladed axe and knows how to use it! She acts like the women in Martin's favorite pornos! His dream come true. And talk about hollywood, how about the endless it's-a-small-world-after-all moments Tyrion has as he meets other characters by chance? And another 'did that character really die?' cliffhanger. Wow, really treading some new ground there. Maybe The Bold and The Beautiful is looking for new writers?Another battle of good vs evil within Grr Martin's story is between his colorful imagination and his stupid ideas. One of the original, oh-wow-man's was the seasons lasting several years. A year is really the time for one cycle through the seasons so this sorta inside out nonsensical idea where our year, which does not fit in this fantasy world, is applied to their passing of time is just kinda cross-eyed dumb and silly. But whatever, the way it affects the fantasy is interesting and the color of the imagined is more than the stupidity of the idea. But the ideas jumped the shark with the unsullied as has been pointed out by others. Super Darwin eunuch fighters that can't feel anything (sardaukar/spartan/janissaries smashed together sans manhoods plus numbness - just look at that and consider it). Wow, I dunno about you but I'm terrified. To be honest, I've always imagined these guys as comical so when the Sons of the Harpy get them... I. Don't. Care. But in this book, there aren't that many new ideas. Warging is when people can control animals and is explored more. I wonder where that is going? Hmmm. Tree humpers (aka greenseers) are very rare people that can hump trees and see the past. So kewl! What a climax to Bran's story! Like the Force coming from intracellular bacteria!Add to all this some thrown in lines from Monty Python's like ""fart in your general direction"" for good measure and you have a big time hit! Maybe Grr himself sees the whole series as a big stupid joke at this point? He doesn't really seem to care. Whatever, you'll buy it. Rated Arg for Pirate, f you.",0
What happened to Bran? Rickon? Sansa? Arya is a cutthroat child living across the narrow sea? Daenarys just flies off on a dragon?I don't see how you could say that this book was three bitches and a bastard after prattling on and on about nothing and leaving your readers hanging.I won't be fooled by you again!,0
Thought I would never get through this book but kept at it expecting some answers only to discover there are 2 more books. I think I'm done.,0
"I will start by saying that the book is entertaining.....if you care nothing about historical accuracy, you'll probably really enjoy it!  Gregory took what is an incredibly interesting topic and turned it into a sleazy, tabloid read.  Gregory just twisted or omitted facts to suit her novel and that really annoyed me.  It is widely recognized that Mary is older than Anne.  There is no proof that either of Mary's children are Henry VIII's. When Anne banished Mary from court, Mary never returned, but in the book, she is summoned back and witnesses Anne's downfall.  Completely inacurate.  I found it appalling that in the book, Mary even sends Anne a letter while she is in the Tower. I've read many Tudor experts say that Mary never contacted either George or Anne at all after they were taken to the Tower, and Mary's daughter Catherine most certainly was not there.  Also, it is commonly accepted that King Henry declared Anne the care of Henry Carey after his father died, there is no evidence to support that Anne demanded him and ""stole"" him from Mary.  The author just adds in these ridiculous tidbits to continually portray Anne as some crazy, horrible shrew. Gregory put several known lies about Anne in the book. There is also no historical evidence that Anne gave birth to a ""deformed monster"", nor that it was fathered by her brother George.  I felt this was a cheap way to ""dirty"" up the novel to make it more interesting.  Upon her own execution later, Jane Parker admitted she lied about George and Anne Boleyn's alleged incestuous affair.  So I don't think Gregory had any reason to insinuate that it actually happened other than to make her novel juicier.  I can't respect that at all.  I concede not much is known about Mary Boleyn, so it must have been challenging to create a whole book from her perspective, I just wish Gregory had respected the widely accepted facts from the era and not basically made her own cheapened version of history.  What saddens me is that a lot of people who don't know much about the Tudor era will accept much of this novel as fact when it is not.",0
"The Library Journal describes ONLY FORWARD as an ""...sf action thriller in a color-coded near future, where independent neighborhoods vie for dominance in a dangerous and deadly high-tech world."" Well, I actually read ONLY FORWARD and, while there are neighborhoods that are very distinctive, there wasn't much vying for dominance going on, nor is this what I would call a ""thriller"". It was mostly a live-and-let-live arrangement among the neighborhoods, and any excitement generated in the first part of the book was dissipated in the vapid second part.The neighborhoods are all featured primarily in the first part of ONLY FORWARD, wherein Stark (the main character) tries to locate and bring home missing technologist Fell Alkland. This part of the book is mildly amusing, but suffers from a degree of predictability. Moreover, the neighborhood concept suffers from a lack of internal consistency, which makes it hard to take seriously. One, for example, is controlled by gangs and completely chaotic, with killings and destruction the order of the day. The trouble with such a ""neighborhood"" is that it would be reduced to an uninhabitable pile of rubble within a very short time. Another ""neighborhood"" exists in total isolation; walled off from its neighbors and keeping its citizens in total  ignorance of the existence of an outside world. Hard to figure how this is managed when it becomes clear that the neighborhood is (surprise) not self-sufficient and must trade with other neighborhoods to maintain itself. Inconsistencies such as these are  common in the first half of the book.The latter part of ONLY FORWARD throws the unsuspecting reader into Jeamland. Jeamland is a fanciful dreamworld; a surreal vision conjured up out of thin air that, like a dream, has no internal consistency. Indeed, the Jeamland environment shifts with the slippery ease of an oil-slick on the surface of a running stream. There's a lot of action here, but it isn't particularly compelling because the prevailing reality changes  at the whim of certain characters and it's hard to accept that one character can be harmed by another character's dream.Some folks apparently really like this book. It's even won awards. Not in my Jeamland, however (in my Jeamland, I just won the Lotto and I'm off to Sacramento to claim my prize). I confess that I'm mystified as to what folks see in it. Someone wrote about ONLY FORWARD that ""...the story blazes with visionary intensity."" Well, there may be some intensity (if you can get past the absurdity), but there's nothing visionary about it. Very little of what it contains could possibly occur in any imaginable reality. In fact, this isn't science fiction at all. It's fantasy of the most extreme sort. Even Tolkien's fantasy world is internally consistent and functions by some recognizable rules. Little of that exists here; none in Jeamland.""Properly warned ye be, says I."" The first part of ONLY FORWARD was far-fetched and predictable, but worth three stars in my book. I found the Jeamland part more mind-numbing than mind-bending, though. If surrealism is your cup of tea, go for it. At least you've been warned about what you're getting into. But, if your reading tastes are anything like mine, this is a two star book. You're on your own.",0
This book just wasn't my cup of tea.  It was recommended by a friend that usually has the exact same taste in books I do.  There isn't anything specific I can say except I didn't like it.,0
"I didn't like it--too depressing--killings, , blood, war--who needs it, even if t was Hemmingway.  The main character in the book, Robert, may have been a self study of Hemmingway himself!!",0
"As with the other reviewers that gave this work a low rating, I am also a fan.Perhaps, as some have said, it is the departure from the much loved Poirot, Marple and even Tommy and Tuppence that makes this a less than enjoyable read.In any event, the book started out fine but soon found its' way into a plot that was so convoluted and unbelievable that I finally gave up.I did skip to the end and found that even there, the wrap-up was nothing that gave me reason to regret the time I saved by not reading the remainder of the book.",0
"I've come late to the Flashman series, having only found out that George MacDonald Fraser has written some dozen books with Flashy in the lead.  I'd never heard of him or his title character until reading a review of a new book in the series in Entertainment Weekly.  So where to begin with so many titles to choose from?  At the beginning usually helps.  Other reviewers have rated this, the first, as still the best, so I felt comfortable with my decision.  And the book is good.  It just didn't resonate with me and so I was looking forward to it ending.  Back when I bought the first one I had hoped that I would enjoy it so much that I would go right out and buy the next one in line.  But alas, no, not for me.  Flashman is a rogue and a scoundrel and a cheat and a  liar and even a rapist, and the story leaps from one wild adventure to the next, with plenty of action and skin-of-the-teeth escapes and daring-do exploits.  But for all that there was nothing to really keep my interest.  Maybe the flaw was mine, but now I remember why I haven't read a historical novel since James Michener.  What I did find interesting was that even today, much like in England's colonial times, countries are still fighting over the dirt parking lot with mountains that is Afghanistan, and losing their shirts.",0
"WOAH, I'm not sure why this book is so highly rated but I couldn't even continue reading it. Very draging and boring to me. Made it to chapter four and had to stop.",0
The protagonist is not convincingly portrayed. He impresses as a bit dull. Somehow he acted without characteristics that justify his actions.,0
"I thought this was an interesting read until the author decided to label the villian of the piece as a paranoid schizophrenic.  August was cruel, sadistic and had violent mood swings.  None of these are symptoms of schizophrenia.  He did not hear voices, have complicated delusions, or an inability to keep touch with reality.  Unlike most unmedicated schizophenics, August had no trouble  thinking rationally or logically, on the contrary, he was in charge of a large section of the circus and exhibited fine organizational skills!The writer could simply have portrayed her character, August, as a jealous, violent man but instead she chose to advance the false stigma that people with schizophrenia are horribly cruel and violent or that they have a ""split"" personality. If only Gruen had researched psychiatry as well as she had the circus.I work with people who suffer from this disease.  While, without medication the patients delusions might possibly, rarely, lead them to do something violent, it's usually in relationship to fear associated with a delusion -- thinking a person is really an alien from outerspace, for example.  Never the sort of cold-blooded violence August engaged in.  August always knew exactly who or what he was hurting.When medicated, people with schizophrenia are actually less likely to commit violent acts than the general population.It's truly a shame when a popular book spreads stigma in this manner, the negative ripple effects go on and on.",0
"As a kid, I always classified Dean Koontz as the 'suspense' guy, Stephen King the 'scary' guy, and Herbert the 'sex and gore' guy. I loved his stuff - screwing in the woods one minute, guts being eaten by rats the next. I've not read him in 20 years, however, and was drawn to '48 by a dust jacket that seemed to promise a pretty interesting scenario. Unfortunately, the scenario is all this terrible book has to recommend it.I don't know if Herbert was just having a very bad day or if his writing has always been this bad. The 'story', what little there is, consists of being chased, getting caught, being chased again then winning - no suspense, no twists and turns, no suprises, no excitement, no gore, no sex. I would never have belived that my beloved James Herbert could have written a boring book, but with '48 he's managed it. In addition to such sins, he writes from the first person perspective of an American GI while failing to find a remotely believable American voice for him.On a seperate note, Herbert really needs to get himself another editor. '48 contains more typos than any book I've ever read from a mainsteam publisher. For example: ""That suited me line"", ""the back of Iris head hit the floor"", ""the husband was sewing in the forces"", ""creeping Up on us"", ""a dent in Iris twisted logic"".A grave dissappointment from a childhood favorite.",0
"""Passenger to Frankfurt"" is quite possibly the worse book I ever finished. I've read worse books that I gave up on in frustration but this had Agatha Christie's name on it. She was a great writer. I love her stuff. Agatha wouldn't let me down. Wow was I wrong.Set in the 1960's this is a serious departure from her usual drawing room mysteries. Stafford Nye, a man working from Britain's Foreign office is approached by a woman in need of help at Frankfurt airport. After helping her out he is determined to meet her again and is rewarded by being indoctrinated into a secret government clique trying to find out about secret organization that seems to be behind the youth movement, taking flower power to anarchical violence. So far so good. Agatha is dipping into the world of James bond you think, but then it all goes wrong and I mean ALL.Stafford is quickly taken to the alpine schloss of Charlotte a grossly fat woman who is a major player in the movement but the schloss, followers etc falling into a Wagnerian/neo-Nazi theme seems more like a Bond movie villain, gross and over the top and you have no idea how she is a `hidden' leader since everyone knows about her. From there Stafford drops out of the picture as the reader is given the insight to various government cabinet meetings by way of plot exposition which says the world is going to hell in a hand basket as the youth movement is unifying countries, destroying airports etc etc. and yet old ladies easily travel about Europe oblivious to all this.Individual scenes hold up. Christie can write dialogue and set things out but the connection between the scenes, the development of the plot, they are not `bad' they are non-existent. Imagine watching a James Bond film and half way through, you stop following Bond and the entire film is then seen from Miss Moneypenny's desk and you will have a reasonable idea of what a frustrating mess this is.At first you think maybe it was Dame Agatha making a comment on the `hippies' of the 60's she didn't understand but this soon slips by the boards and by the last page you realize there isn't an end. You have no resolution or even an understanding if there was a resolution off stage. It's as if there were *many* other chapters but Christie forgot to send them to the printer.In the end this is a mess, a waste of time and money and talent that should never have seen the light of day. An early departure from her usual style as she steps into the world of Ian Fleming starts out well but half way through it completely falls apart. If you love mysteries, if you love spy stories, if you love Agatha Christie if you love the freaking spoken word-stay the hell away from this mess!",0
