text,label
"For the most part this book follows the traditional Clancy model of an exciting beginning, a really long boring middle, and an exciting finish.  The difference with this one is that the beginning isn't that exciting and the middle is even longer than normal.  And again, this book would be so much better if it was shorter.There is a really interesting story buried inside, but there is so much extraneous material that it's hard to enjoy.  There are sub-plots that amount to nothing, extraneous details that aren't that interesting, and a pace that is excruciatingly slow.  Cutting out the unnecessary material would probably cut out about 250 pages, and that would have made this book enjoyable and better paced.  As it is, the book is a chore to finish and unsatisfying in the end.I was making an attempt to read through the Tom Clancy books I own, but this one was simply too much work.  At this point I'm no longer enjoying Clancy's writing, and I'm not sure I'll ever bother to read the rest of his books.",0.0
Are you kidding me? This book was a best seller? It could have been written by a middle school student. I read this book in two days flat. The characters were very shallow. The only reason I'm giving it 2 stars is because parts of it were cute but overall it was a waste of my time.,0.0
"Like many readers, I was smitten with the world Martin created inA Game of Thrones (A Song of Ice and Fire, Book 1), was caught up in the vivid showing of the battles and the intrigue inA Clash of Kings (HBO Tie-in Edition): A Song of Ice and Fire: Book Two, and was impressed by his ruthlessness towards his characters inA Storm of Swords (A Song of Ice and Fire, Book 3).  As with many readers and fans, I cut Martin some slack inA Feast for Crows (A Song of Ice and Fire, Book 4)- the storyline was just too big, apparently for a single book. A rationale I thought reasonable, and although the storyline moved at a glacial pace, I had high hopes for some resolution of loose ends from Book 4, and some forward movement in _A Dance with Dragons_.  Were that it was so.  _A Dance with Dragons_ was in many ways, an utter disappointment.That is not to say I found Book 5 a total bust.  To avoid spoilers, I'll write in broad terms.  I did like the wider sense of geo-politics Martin develops here, as the conflict in Westeros has ramifications in the Free Cities and Valyria.  It was a relief to see the storylines that had diverged in _A Feast for Crows_  again rejoin each other, and readers are given a longer perspective of the political web that ""the game of thrones"" is: princes thought long dead instead found in hiding, old alliances and old rivalries between noble houses uncovered, details of storylines from the first four books (particularly around Daenyrs) brought to light.  In a perverse way, I also liked the lack of resolution of some of the story lines: tantalizing clues left about what will happen with Daenerys, Arya, the dragons; characters in difficult situations that I am anxious to see solved: Jon on the Wall, Bran Beyond the Wall, and Jamie and Brienne in the Riverlands.  As much as I enjoyed this, it was not enough to earn more than a mediocre review.There are many more points that I take issue with than there are redeeming features.  First is the geologic pace at which the story moves.  At just under 1000 pages, I had expected more forward movement of the plot.  This did not happen.  Stannis remains in the North.  Daenerys remains in Slaver's Bay.  Tyrion, for much of the story, is at sea - and so on ad nauseum with all the characters.  Books One and Two moved much more quickly, and which I liked much more..  Perhaps juggling 23 story lines has simply become untenable for Martin to maintain.  Another issue I had concerned the changes in authenticity of several of the characters.  While I recognize characters do (and should) change across the story line, Martin has several of his characters take almost 180 degree turns from who they were in the first four books - especially Jon (""The Night's Watch takes no part in the wars of the Seven Kingdoms"") and Tyrion.  I also expected at least some sort of ""chekcing in "" with other characters from _A Feast for Crows_ would happen once the storylines from Book 4 was reunited in Book 5 - specifically the happenings and goings on of Sansa and Samwell Tarley.  It looks like readers will have to wait for the next installment to see what these characters have been up to.  In a similar vein,  Jamie was hardly mentioned at all.The divergence of story lines between Books 4 and 5 was a challenge as well.  As a relative new comer to the series, I had the advantage of being able to read the books more or less concurrently (I pity those who had to wait over four years between books), but even then I frequently found myself going back to _A Feast for Crows_ to reacquaint myself with characters and their stories that  I had fogotten all about, it having been 500 or 600 (or, in the case of Daenyrs) almost 900 pages since last they were a part of the story.  Some sort of prologue (other than the pointless prologue involving Wargs and apprentice maesters) recaping the story thus far would have been helpful, I think.As much as I am tempted to give _A Dance with Dragons_ a one-star rating, I can't.  This is a work in progress - I remain hopeful that, once the ""Song of Fire and Ice"" is completed, my objections and complaints will be inconsequential.  While I remain frustrated that the story has moved so little over the last two books, I also remain optimistic that there will be a payoff in the book(s) to come.  Those expectations aside, for a 1000 page investment in reading, there is precious little payoff for audiences here.",0.0
"The book is worthy of the praise it has received and its position on the Best Seller lists.  The film is a total travesty from screenplay to cast.Why trash the Kindle edition with a terrible cover? Even if no one sees the cover on their Kindle, viewing it online is a reminder of how badly Hollywood butchered the book.",0.0
"It's inexcusable for this book to be as bad as it is, when the author is clearly a very able writer, and capable of coming up with some lovely twists. It showed promise; but some of the things MacLean asks the reader to accept just stretch credulity too far.  The plot has holes, the good guys are crammed full of contrived and tedious bravado, and, most infuriating of all to me, the hero continually endangers his soldiers and his mission through an utterly inexplicable refusal to kill nazis.  I really hope the movie is better (I've yet to see it).It's not without its charms.  You may be able to enjoy the way the hero cleverly improvises his way out of one predicament after another, if you can make yourself forget that many of the predicaments are directly caused by his own astonishingly stupid decisions.  You may find it possible to get your money's worth out of this book by just numbing yourself to the silliness, picturing Clint Eastwood, and accepting it as a quick-read thriller that will make - I promise - absolutely no demands on your intelligence.  But I couldn't do it.  Not recommended.",0.0
"This book is completely uninspired. Huge swaths of pages are almost unreadable. This is fiction at its worst, pressing every button to garner the highest thrill quota. Patterson does do a little better with his following novels `Kiss the Girls,' and 'Jack and Jill,' and this is his first novel I presume from over ten years ago, but it pales in comparison to some other better works. Try Jim Thomson, Edward Bunker, or `Silence of the Lambs' (Which Patterson sadly rips off left and right here).This book leaves a disgusting film over the reader's cerebral cortex. Its only saving grace is an interesting twisting plot line that really packs a well thought out wallop.Read the two in the series that I recommended and stay away from the rest of Patterson's toxic waste land.",0.0
"At the end of ""A Feast for Crows"" (AFFC) we could read :""Tyrion , Jon , Danny ..... will be along next year (I devoutly hope) in A Dance with Dragons (ADWD), which will focus on the events along the Wall and across the sea, just as the present  book focused on King's Landing.G.Martin June 2005""Further, to justify that just 680 pages of AFFC took 5 years to be written, G.Martin tells us that ADWD was ALREADY finished. He merely had to publish the available material in two books instead of one.Well as we all know, ADWD didn't come the next year nor the year after. The book ""already written"" in 2005 took full 6 years to be published. It was necessary to remind these facts because, obviously this incredibly long time span raised significantly our expectations.If we had already to wait so long, it better be a masterpiece of A Storm of Swords caliber.Let us be honest, ADWD is to the Song of Ice and Fire what the Crossroads of Twilight were to the Wheel of Time. In other words a subpar lazy piece of writing which deserves 1 star because it is not possible to give less.As an aggravating circumstance comes that this piece of .... work was laboriously extruded during a full decade (AFFC+ADWD = 11 years).The Crossroads of Twilight has been very weak but at least R.Jordan didn't need 11 years to throw it at us.Readers and the series fans have speculated that George Martin has lost inspiration or interest.I submit that he lost both.First he obviously lost interest.ADWD has 959 pages prologue and epilogue included and contains 73 chapters.Let us be generous and consider that Martin mislead us and that actually only the half of this has been written in june 2005, so 480 pages and 37 chapters.That leaves us with 36 chapters and 480 pages to write.Obviously a writer committed  to his work and as devoted as G.Martin says he is, will put some hard work in the writing.Nobody expects 8 hours a day but ... what do you think about his interest when the result is 480 pages in 6 years, 312 weeks?If one considers that Martin wrote more than 1 chapter a week for the first 3 volumes (and how GOOD those volumes were !), he'd have indeed needed about 1 year to finish ADWD as he said.The unavoidable conclusion by comparing the 37 weeks of work with the 312 weeks delay is that Martin spent about 10% of his available productive time on writing ADWD.Those glaring disparities tell a clear story : while Martin had been both inspired and interested during the first 3 volumes, he bungled AFFC and completely lost interest in ADWD.As this would be irrelevant we'll not speculate about the reasons but everybody who occasionaly read Martin's blog knows why he lost interest.A severe case of hypercephalitis (new Tolkien indeed !) has certainly played a role .Second he lost inspiration.Here we will go in some length and spoilers are unavoidable. Actually there is nothing surprising or unexpected that happens in ADWD to warrant a spoiler alert but it is a tradition that I respect.As I said, ADWD is composed of 73 chapters. They are structured as folllows:The Wall+ Stannis: 22 chapters and 30 % of ADWD===============================================Jon : 14Davos : 4Asha : 3Melissandre : 1As you see this part which makes a whopping third of ADWD is all about Jon. What is so thrilling about him that Martin needs 14 chapters?Well Jon counts sausages. Cheese too. When he doesn't count sausages he receives wildlings south of the Wall. As they are many and more (mostly weak, wounded, crippled and otherwise impaired), he wonders what they will eat. And goes to count sausages. All this interspersed with""You know nothing"" , ""Corn,corn,corn""and ""The night is dark and full of terror"". It finishes with a REALLY ridiculous wannabe cliffhanger which will make you burst out laughing.The 4 Davos chapters are among the best and especially Lord Wyman Manderly, one of the few survivors of the excellent beginnings, is truly a character that still has 3 dimensions.Asha is useless drivel and Melissandre without interest.For those interested about Stannis like I am, his arc doesn't advance a single inch but you will be fed (another) ridiculous cliffhanger so that you may wait the next 5 or 10 years.Meeren + Daenerys : 33 chapters and 45% of ADWD===============================================Tyrion : 13Daenerys : 10Barristan : 4Quentyn : 4Victarion : 2I admit that I waited for this part with much interest. Most of us remember Martin's whining how he was struggling year after year with the ""Meerenese knot"". For the struggling part as I showed above he didn't struggle much. So what about the knot part?Tyrion ""Wherever whores go"" Lannister is actually on travels. You may leave him a message, he will call back in 5 years. Or 10. Is that all? Yes it is. Nothing knotted there.Daenerys transformed in a whining sex obsessed teenager with about as much intelligence as an oyster. We all know that her only purpose in the book is to tame her dragons, get to Westeros and kick Lanisters' a...s. Not that there are many Lannisters left because Martin has already exterminated everything that counted in the family anyway.Well in those 10 chapters Daenerys didn't make any progress towards this goal.She's stranded in Meeren surrounded by all kinds of Ahrrakz pffz Zgriks who do not like her and want the fighter pits opened. She doesn't. Then she opens them anyway. Everything is linear, boring and predictable. The slave and slavers can exterminate each other for all we care but they don't even do that. Not a trace of a knot here either.As Daenerys is temporarily absent, to get our dose  of Ahrrakz pffz Zgriks we need Ser Barristan to give it. He kills some guy in a definitely non knotted way.Quentyn. This is a disaster waiting to happen. Nobody remembers this guy  and nobody cares. But that's all right because Martin kills him after the 4 chapters anyway. Pure waste of time and space. Useless to add that there is no knot even with the wildest imagination.Victarion is a real badass, one of the few that are left. I admit that I enjoyed his 2 chapters even if Martin succeeded in the very hard task consisting in avoiding any action or character development at any price . In any case Victarion is a very straightforward guy with nothing knotted about him.So definitely this part which makes about half of the book is happening in places we don't care about, indulges in endless travelling (Tyrion) and descriptions, contains no plot at all and is generally irrelevant to anything that was important for the series. It is especially this part which demonstrates how uninspired and boring Martin became - the Quentyn chapters are an embarrassment and an insult to the intelligence of all readers.If there was any ""knot"" than it was only in Martin's imagination because with the best will you won't find anything that would be more complex or more knotted than a highway through Nevada .Westeros : 10 Chapters and 15 % of ADWD========================================Theon : 7Cersei : 2Jaime : 1Theon belongs with Davos to the best. We are in the thick of the contest for the North. The Boltons and the Freys are still their old selfs. We get a glimpse on what's seething in this cauldron and there are even moments which show that Westeros could still be interesting if Martin was not lazy and uncaring.Cersei was downgraded from a strong, beautiful  and vicious woman in Storm to a wilful totally paranoid bundle of nerves in AFFC. Martin finishes her off in ADWD. She is broken and exits the scene. Oh, I almost forgot, the last Lannister who still had some strength and personality gets killed too.Jaime's chapter is just a manner of Martin to taunt us ""I served you a cliffhanger in AFFC and you thought to get the result in ADWD? Well I won't give it just to show you how little I care.  Perhaps in 6 years. RAFO ! Hehehe ! ""Trash (for lack of better word) : 8 chapters and 10% of ADWD=============================================================Bran : 3Arya : 2Griff : 2Areo : 1Bran's chapters consist of Bran watching roots grow. Literally. Unfortunately he's necessary to the plot because he will deal with The Others when the time comes. Probably in many and more years if Martin and we live so long. So we had to suffer through those bleak chapters just to avoid forgetting who he was.I can understand that some readers were so desperate that even watching roots grow was an improvement to many other chapters so that they semi-liked the Bran's part.Arya's chapters are totally and utterly irrelevant to everything and anything. She has been training for assassin for the last 11 years and still does so.Griff introduces us to another resurrection. Not that we didn't expect this one.Areo. Who ?So what can be salvaged from this literary train wreck called ADWD preceded by another train wreck in the making, AFFC ?Theon (7 chapters) , Davos (4 chapters) , Victarion (2 chapters) , Griff (1 chapter) , Daenerys (1 or 2 chapters) and Jon (1 or 2 chapters) . Maximum 17 chapters out of 73.1 star .I am very pessimistic for the continuation . Martin has clearly lost it and the story will now just follow the gravity forces with much and more copy and paste. The strong and powerful characters,  we cared for are dead and those who stay are either broken (Cersei,Daenerys,Jon) or irrelevant (Bran, Arya, Stannis). Oh perhaps Wyman Manderly will be the only shining moment left.The plot grew stale , drawn out and predictable .We'll see in 10 years if Martin can recover but I won't hold my breath and do not recommend you to do so either.",0.0
"The history and the frame of this novel was composed and written with clever genius.  The explanation of the British presence in Afghanistan was informative too, so I wanted to like this book.  I know it's satire, understand the protagonist is an opportunist , know it was written before feminism was as advanced as it is today (etc.) and the book draws you in and is a riveting adventure story with lots of turns and surprises--  but Flashman's superiority complex with women, though totally appropriate to advance the author's drawing of his personality--  isn't at all amusing to a woman.",0.0
"I try not to write reviews of books I don&#8217;t like. I have before, but not often. However, I found George R.R. Martin&#8217;s &#8220;A Dance With Dragons&#8221; so disappointing and so irritating that I had to write something down. I can understand that perhaps part of my disappointment came from the fact that the &#8220;good guys&#8221; in his novels can&#8217;t buy a break: death, misery, bad luck, and stupidity simply plague them. But I get the feeling that the author is using the &#8220;shock factor&#8221; of this to sell novels, at the expense of writing a good story. At every turn the good guys (or maybe you could call them the best of the bad guys) either screw it up for themselves; the bad guys screw it up for them; or fate just appears to have it in for them.But what really gets me about this book is the story itself. Such potential after the first three novels, but so many words are wasted here and in A Feast of Crows. Paragraph after paragraph and page after page, they don&#8217;t add to the story or to the characters. They&#8217;re just words and more words, seemingly for the sake of drawing out an eventual climax. There&#8217;s dialogue that doesn&#8217;t matter and events that don&#8217;t add anything to the story or move it along. And to be clear: In the last two novels there are very few events at all, and certainly nothing approaching a climax.I&#8217;m extremely disappointed in the apparent way the battle with Stannis and the Boltens &#8220;appears&#8221; to have played out. (I say &#8220;appears&#8221; because with this author you just don&#8217;t know) But the event that I&#8217;d guess everyone reading this novel waited for with baited breath? We read nothing of it. What happened with Stannis and Winterfell is covered by about 50 words &#8211; IN A LETTER TO JON SNOW FROM RAMSEY BOLTEN?!?!?! Are you kidding me? This is horrendous storytelling! Such a slap in the face to readers.I&#8217;m guessing this is all an attempt to drag out an ending. Maybe for the purpose of selling books, maybe for the television folks at HBO. But regardless of how the final two novels of this series play out, A Feast of Crows and A Dance With Dragons could&#8217;ve been combined into one fairly short novel. Nothing happens for heaven&#8217;s sake.I&#8217;m sorry. I like the world of Westeros. I can even deal with the good guys losing sometimes. That&#8217;s life. But Mr. Martin tries too hard. Ned loses his head. Rob and Catelyn get sliced. Sansa abused. Bran crippled and wondering homeless in the north. No one seems to know where Rickon even is. And Arya? Misery from the first and besides, I don&#8217;t get her storyline at all. Now Jon. He doesn&#8217;t even have the Stark name, but gets the shaft (literally) just the same.Okay. I&#8217;ve said enough. The story here, in my humble opinion, sucks to high heaven. I&#8217;m offended by the author&#8217;s callous unconcern for me, his reader. Or I&#8217;m mad at myself for even reading. If I hadn&#8217;t enjoyed the first three novels in the series, I would&#8217;ve quit A Feast of Crows half way through and never would&#8217;ve moved on to A Dance With Dragons. Dragons, which by the way, spend the entire novel out of mind and out of sight. Oh, and did I mention there&#8217;s another Targaryin in the picture (not Daenerys, who we&#8217;ve followed for five books, but at least one &#8211; if not two &#8211; more, whom we were lead to believe were dead!).It&#8217;s unlikely I read the final two books in this series. And I will be terminating my Sunday evening viewing of HBO&#8217;s Game of Thrones. I know where it&#8217;s going and I don&#8217;t like it. However, the lack of actual action and events in the books should make it easier for the TV series to cover everything. After all, nothing is really happening that we need to see to know where things are going!(SPOILER) Here&#8217;s how bad it is: Even the good Uncle Kevan Lannister appears to bite the dust, a victim to Mr. Martin&#8217;s need to put killing ahead of storytelling. One good thing about all of the good guys dying and probably the only reason I would even consider coming back for the last two books: soon the author will have to start killing bad guys! There&#8217;s hardly anyone else left!A Feast of Crows and A Dance With Dragons: Two of the worst books I&#8217;ve ever read, and many wasted hours of my life I&#8217;ll never get back.Goodbye Westeros. So long Song of Fire and Ice!",0.0
"This a book. Written to the end.Way to go. If you make it that far and you didn't wish for the time back, congrats on your five-star review. The rest of you can join us behind the menagerie tent for a smoke.If you're interested in reading something about road shows that's real, dig back to the source material.  Read Geek Love if you have the stones. And then write a note to Katherine Dunn for opening the tent flap.",0.0
"I tried to start this book three times and each time I could not finish it.  Finally I sat down and forced myself to read it.  GRRM has famously said this book was a b****h to write.  Well it was a b****h to read too.  There was some plot movement in the book but not nearly enough for a book this size.  Most of the characters I cared about are not the same as they were in the first 3 books and the changes are inexplicable to me.  The story is weighed down by endless subplots and a parade of new characters that are growing impossible for me to keep straight.  GRRM has shown himself to rely on strange gimmicks whether it was the endless and annoying use of ""nuncle"" in Feast to opening up his bag of tricks as a 80's TV hack and relying on multiple cliff hangers in Dance that would make the producers of Dallas or Dynasty blush with embarrassment.  From where I am sitting GRRM has lost all discipline and interest in this project, so whether he publishes again is a question in my mind.  I find myself no longer caring, which is a shame.  ASOIAF was something special once.",0.0
"I read G.R.R.Martin's Song of Ice and Fire Series several years ago and loved them. I re-read them recently to prepare not only for the publication of A Dance With Dragons but also before I watched the HBO series starting with A Game of Thrones.  I was excited at the prospect of a new chapter in Stark and Lannister lives but I was very disappointed.  It seemed as if he had written his first draft, chopped it down to 995 pages and given it to his publishers without editing or reviewing the content. Had I not read his first four novels in the series I wouldn't have read past Chapter Five.  Yes, he warned his fans some of the characters from the earlier books would not appear in this book but their stories would be taken up in Book 6. That wasn't the issue. It was the lackluster job he did presenting the characters that he did include and their sloppy story lines.Martin has an amazing ability to build credible, fascinating characters that you love or love to hate. Tyrion, for example, is flawed physically but possesses his father's intellect and political savvy without the inherent evil and lust for power (or a sibling!). Not so in this book. The insight, wisdom and basic goodness are just not apparent and I am not looking forward to seeing him joust on a pig's back when HBO gets to the fifth series.  Meanwhile, Brandon Stark wanders north guided by guardians we still know almost nothing about and seems content to become a tree. Jon Snow, newly elected  to command the Watchers on the Wall, is taken out by those who just elected him. Stannis Baratheon is determined to take Winterfell back to rescue the Arya substitute from Roose Bolton's son but nothing happens other than a seige of sorts defeated by the weather.  Ramsay Bolton gets far more ink than he merits and there is way too much detail of his sadistic treatment of "" Reek "".  We would have picked up that he was a "" bad person"" without chapters of gory details that do nothing to move the plot along.. I would much rather know why Theon turned on the family he grew up with and betrayed them.Explicit sex and violence were part of the first four books. They helped paint a picture of an earlier civilization where life was short and often brutal and you took your pleasures where you found them, while you could. A Dance with Dragons just wallows in brutality, sadism and any chance of having sex anywhere, anyhow with anyone. It wasn't offensive or shocking in the earlier book nor was it boring. Sadly not the same could be said about this book.The worst thing was that the story didn't get anywhere, nothing was resolved and new characters with their own, previously unheard story lines  were added to confuse the issue. So the dragons escaped, so the Sand Vipers were released, so Cersei got a little of what we had hoped was coming to her, while Jaime appears to be turning to ""good side of the force"" under Brienne's influence! After 900+ pages, it didn't really matter. The only part of the book that I really liked was Arya's story and her trials and growth in The House of the Dead.I think if Martin had taken another year to take the manuscript he had and plan more carefully how to divide it into books five and six, he could only have improved his fifth offering. I can't see why the haste when the first HBO series is so successful and so many of us aching for round two... we would have still rushed out to buy Book Five. I doubt I will buy Book Six. I will probably get it out of the library and buy my own copy if it is as good as the first four in the series.",0.0
"""Water for Elephants"" was the last Book Club selection I read, and It was not my choice. Reading it was a bit of a chore for me because upon reading a small synposis of it, I felt like I was back in high school. But like I did in school, I learned something.  I learned about what it is like to be in a circus, to know what drives someone to join a circus, especially in a different generation.  The main protagonist, Jacob Jankowksi, however, was a likable character and I liked his spunk.  Each chapter is narrated by the Old and young Jacob.  The old version would be looking back in time, thus, the next chapter would bring us to that exact moment in time when he joined, and when he met the woman he would fall in love with.  The writing at times, really didn't give me any feeling that I could not put this book down.  There is something about Ms. Gruen's writing that I just can't put into words other than: I didn't care for it, and I don't think she's a very good writer.I am a very open minded reader and am willing to try anything.  This is one book that I feel I wasted far too much time on.  I didn't even really finish it as I was still several chapters away from the end the night before our meeting.Take a look at my reviews to see some really wonderful books and see if you agree with me.Eileen F.",0.0
"I was really looking forward to this book. I was at a book store one day and for some reason Red Mars just popped out, perhaps I was already judging this book by its cover. When I brought it home I was pleasantly surprised to see it on the list I have of ""must read sci-fi"", so I couldn't wait to dig in.Red Mars is a book that details the colonization and terraformation of Mars and the politics that surround that. Some characters believe we should terraform Mars and others believe we should leave the red planet alone.Initially this book had me hooked, however I was curious as to why the author chose to include such a massive spoiler in the very first chapter and then go back decades in time. I recommend that if you decide to try this book out that you skip the very first chapter and read it later. The only purpose it serves is to spoil one of the biggest events in the book. I suppose the author included it for an initial hook, but it's not worth spoiling such an event just for a hook.The problem is that after the first couple hundred pages this book really becomes a chore to read. The landscape descriptions were interesting at first but over time you just want to read ""he drove by a crater"", not 3 pages detailing the event. The politics were interesting at first but over time I just didn't care anymore, perhaps it was because there were virtually no characters that I liked all that much.Here's an example of the tedium - there is one whole section of the book that is well over 120 pages and all it really boils down to is a character driving all around Mars, thousands of kilometers at a time only to arrive at these destinations with a couple questions ""Do you know the coyote?"" and ""Do you know the saboteurs?"". When the answer is ""No."" he drives another thousand kilometers to ask another character the same questions. Of course this section being at least 120+ pages means it is chalk full of bore.It becomes quite clear that the author is only interested in is displaying how much knowledge he has of Mars. The plot elements are just contrived and boring. The characters never really develop. If the author didn't mention their aging then you wouldn't even know these characters were in their 60s-70s towards the end (sorry but reading about people in their 60s-70s having sex is just - well, not a pretty scene).There are moments in the book that are exciting and I was hooked at the very beginning. After a few hundred pages I just started losing interest and by the end of the book I started struggling with each page - I was so ready to be done with it. This is the closest I've ever come to not finishing a book. A 5 star book makes me wish it never ends, a 1 star book is garbage through and through - for those reasons I give this book 2 stars because there were interesting moments but overall I had a hard time staying awake slogging through these pages.",0.0
"I would rate this higher if I could. There aren't, in my opinion enough superlatives to do this stirring Naval story justice. It's the story of the heroic H.M.S Ulysses and her crew who are ordered to undertake the escort of a convoy to Russia across the merciless and dangerous North Atlantic. For a crew that is at the end of it's tether after months of battle, it's almost beyond belief.It's a story of survival, for both the Ulysses and her crew against insurmountable odds. A story of men who have been pushed beyond their mental, emotional and physical limits, who don't at first realise that they will be called upon to give even more.It's a journey fraught with difficulty, battle against enemy air attack, roving U-Boats harrying the convoy at every opportunity. Then there is the harsh and unrelenting environment, cold inducing frostbite, angry seas, freak waves, unrelenting storms, exhaustion.The writing is descriptive, you can almost feel yourself aboard the rolling, ice encrusted decks of the Ulysses. There is a wonderful cross section of characters who are well fleshed out. It's a stirring, heroic story that will stay in a reader's mind.",1.0
"Another fantastic, mind-gripping read, holding its audience from page one. Bloodline spins the tale of a family-run pharmaceutical conglomerate.  Roffe and Sons has been passed down to the heirs of Samuel Roffe's family, Sam Roffe, the only male descendant and holder of the controlling interest of the company, Anna Roffe married to Walther Gassner, Ivo Palazzi, married to Simonetta Roffe, Charles Martel married to Helene Roffe and Sir Alec Nichols' mother had been a Roffe. Samuel Roffe, founder of the company, had decided from the beginning that his company never go public.  His theory, ""Never let a friendly fox into your hen house.  One day he's going to get hungry.""  When Sam Roffe (an experienced climber) dies in a mysterious mountain climbing accident, Elizabeth inherits his controlling interest in the company.  Suddenly, life-threatening events begin to happen to her as she holds onto her great-great grandfather's wishes after finding a book telling the story of Samuel Roffe's life and the tense, emotional and physical struggle he endured to build the company from the ground up.  In her great-great grandfather's memory and approach, she is determined to keep the company private and uncover the person responsible for the evil doings within the upper echelon (that being one of four of her cousins) or possibly her father's right-hand man, Rhys Williams.  Rhys, not being a member of the family, was brought into the company by Elizabeth's father, however, unless he married a Roffe, in this case, Elizabeth (since she was the only female left), would be unable to sit on the Board of Directors.  Williams was always kind to Liz (is it merely business or personal?) who grew up without a father's presence in her life (just the comforts of his money).  Liz felt, even though she harbored strong feelings for Rhys, she could not afford to trust him or anyone until she uncovered the person out to destroy all that Samuel Roffe had built.  Each cousin has their own issues; Anna Roffe's husband is out to destroy their children, Ivo Palazzi is leading a double life with two families, Charles is being lead around by Helene as a boy toy, Sir Alec has married Vivian, a wild, crazy party girl and Rhys has worked long and hard his adult life for Sam without the benefit of even a share of stock in the multimillion dollar business.  Each one has their own agenda for forcing first Sam and now Elizabeth to have the company go public and thereby attaining the financial means to destroy the ""fly in the ointment"" of their respective lives.  I could not put this book down until the last page was turned.  Sheldon is the ""master of storytelling.""",1.0
"As readers of science-fiction, we have been treated to many novels about our famous red neighbor over the years.  Whether it be the invading conqueror of H.G. Wells' or the blood and thunder pulp of Burroughs, or even the more scienfitic approaches of Bova or Bear, Mars always seems to fascinate the human mind, holding on and never letting go.With that said, Red Mars is the best novel written on the subject of colonization.  Robinson must have spent years researching this novel, and it shows in every page, as every detail is correct and meticulous.  His story of a hundred colonists selected to start our next frontier is riveting, and Robinson creates rounded characters with their own hopes, fears, and quirks.  They orbit each other, loving, distrusting, hating, always moving back and forth as the years roll on.  The planet changes them in ways they could never suspect.  That's one aspect of this novel.As always, Earth is never far behind, and Robinson also embroils us in the politics of our world, taking our pettiness and applying it to an entire planet, more interested in the bottom line than scientific research and human exploration.  And yet, through all of this, Robinson is speaking, telling us how colonization could be done, how it should be done, in his writing that's second to none.Everything in this book shuffles together to create a mosiac of the future.  Red Mars is about Mars, it's about colonists, it's about humanity, about people, about hope, about dreams.  I defy anyone to get past the engrossing beginning and not want to read the novel, or to avoid taking sides during the terraforming arguments.  This novel is a classic work and remains among, if not the, best novel Kim Stanley Robinson has ever written",1.0
